"tanggal","waktu","lat","lon","kdlm.KM","mag.SR","typemag","smaj","smin","az","rms","cphase","region"
"2/5/2018","16:37:47 UTC",-8.41,26.65,10,4.7,"Mw",83.643,6.988,154,1.292,21,"Democratic Republic of Congo"
"2/5/2018","16:55:34 UTC",18.22,96.14,18,4.7,"Mw",25.588,2.723,136,0.86,13,"Myanmar"
"2/5/2018","19:10:58 UTC",-3.81,129.61,54,3.3,"MLv",4.09,0.768,125,0.563,11,"Seram, Indonesia"
"2/5/2018","19:16:39 UTC",0.84,122.52,36,3.3,"MLv",4.707,0.213,92,0.817,11,"Minahassa Peninsula, Sulawesi"
"2/5/2018","20:34:04 UTC",-11.36,118.59,10,3.8,"MLv",9.56,2.256,165,0.989,12,"South of Sumbawa, Indonesia"
"2/5/2018","20:52:03 UTC",-8.5,118.86,10,3.1,"MLv",4.657,0.542,117,1.071,7,"Sumbawa Region, Indonesia"
"2/5/2018","20:56:21 UTC",26.9,140.24,461,5.4,"Mw",89.045,1.747,73,0.989,138,"Bonin Islands, Japan Region"
"2/6/2018","00:08:46 UTC",-1.17,126.86,10,3.5,"MLv",4.979,0.826,94,0.5,7,"Southern Molucca Sea"
"2/6/2018","01:03:21 UTC",0.13,122.22,125,4,"MLv",4.347,0.863,97,1.15,10,"Minahassa Peninsula, Sulawesi"
"2/6/2018","01:09:06 UTC",-7.55,128.46,145,4.7,"mb",28.779,2.848,49,1.397,42,"Banda Sea"
"2/6/2018","01:14:55 UTC",2.97,127.46,22,4.4,"MLv",12.99,2.054,205,0.811,18,"Northern Molucca Sea"
"2/6/2018","01:20:45 UTC",-2.97,119.61,10,2.8,"MLv",2.238,0.224,198,0.501,6,"Sulawesi, Indonesia"
"2/6/2018","03:06:19 UTC",27.06,128.9,37,4.7,"MLv",74.113,0.598,270,0.845,9,"Ryukyu Islands, Japan"
"2/6/2018","04:46:39 UTC",-2.65,119.35,10,3.2,"MLv",3.064,0.609,130,0.677,7,"Sulawesi, Indonesia"
"2/6/2018","04:59:18 UTC",18.38,120.65,65,5,"mb",69.652,4.437,115,1.264,18,"Luzon, Philippines"
"2/6/2018","05:00:08 UTC",-6.44,105.79,127,3.1,"MLv",3.655,0.949,172,0.268,8,"Sunda Strait, Indonesia"
"2/6/2018","05:09:15 UTC",24.17,121.75,10,4.8,"mb",28.187,0.835,81,1.298,15,"Taiwan"
"2/6/2018","05:22:21 UTC",-4.01,118.93,25,3.6,"MLv",4.921,0.505,165,0.69,10,"Sulawesi, Indonesia"
"2/6/2018","05:33:08 UTC",-7.47,128.48,147,4.8,"MLv",24.479,2.838,119,1.099,15,"Banda Sea"
"2/6/2018","05:33:54 UTC",-9.42,120.25,70,3.2,"MLv",4.077,0.854,124,0.775,9,"Sumba Region, Indonesia"
"2/6/2018","06:27:10 UTC",24.08,121.74,10,3.7,"MLv",3.08,0.912,134,0.177,4,"Taiwan"
"2/6/2018","07:16:45 UTC",0.59,126.14,10,4.1,"MLv",10.282,1.24,142,0.823,10,"Northern Molucca Sea"
"2/6/2018","07:53:13 UTC",4.5,95.14,10,4.3,"MLv",14.706,1.278,224,0.775,13,"Northern Sumatra, Indonesia"
"2/6/2018","08:36:51 UTC",23.88,121.78,10,4.8,"mb",70.038,1.235,85,1.29,16,"Taiwan"
"2/6/2018","09:34:27 UTC",1.45,123.06,10,3.9,"MLv",2.49,0.832,232,0.315,7,"Minahassa Peninsula, Sulawesi"
"2/6/2018","10:08:45 UTC",1.89,126.67,30,4.2,"MLv",4.864,1.31,180,0.976,9,"Northern Molucca Sea"
"2/6/2018","10:46:51 UTC",1.03,121.9,10,2.9,"MLv",2.239,0.47,181,0.456,8,"Minahassa Peninsula, Sulawesi"
"2/6/2018","11:04:22 UTC",-8.14,106.86,10,2.9,"MLv",2.619,0.863,138,1.044,9,"South of Java, Indonesia"
"2/6/2018","14:06:55 UTC",-11.47,114.24,88,3.8,"MLv",5.092,2.978,260,0.967,4,"South of Bali, Indonesia"
"2/6/2018","14:27:07 UTC",-8.66,117.9,10,2.9,"MLv",3.985,0.204,128,0.914,8,"Sumbawa Region, Indonesia"
"2/6/2018","14:29:15 UTC",-8.67,117.93,10,2,"MLv",1.039,0.216,160,0.412,6,"Sumbawa Region, Indonesia"
"2/6/2018","15:07:38 UTC",-0.6,122.41,10,2.9,"MLv",2.458,0.565,143,0.579,5,"Minahassa Peninsula, Sulawesi"
"2/6/2018","15:50:43 UTC",24.04,121.81,10,6.2,"Mw(mB)",100.261,0.969,41,1.655,161,"Taiwan"
"2/6/2018","16:17:57 UTC",23.92,121.65,13,4.8,"MLv",6.656,1.062,132,0.971,6,"Taiwan"
"2/6/2018","16:26:02 UTC",23.96,121.58,10,4,"MLv",2.954,1.009,133,0.698,4,"Taiwan"
"2/6/2018","16:34:35 UTC",23.98,121.62,10,3.5,"MLv",1.358,0.992,150,0.527,5,"Taiwan"
"2/6/2018","16:35:48 UTC",24.08,121.79,23,3.6,"MLv",1.417,0.928,137,1.694,6,"Taiwan"
"2/6/2018","16:44:58 UTC",23.93,121.56,10,3.5,"MLv",2.95,1.046,135,0.446,4,"Taiwan"
"2/6/2018","18:00:15 UTC",23.99,121.8,10,5.1,"mb",93.079,1.016,39,1.771,85,"Taiwan"
"2/6/2018","18:07:41 UTC",24.07,121.76,10,5.2,"mb",93.025,0.932,73,1.767,50,"Taiwan"
"2/6/2018","18:09:16 UTC",0.69,122.2,58,2.7,"MLv",1.809,0.334,133,0.316,6,"Minahassa Peninsula, Sulawesi"
"2/6/2018","18:38:01 UTC",-18.89,169.43,271,5.1,"mb",127.791,10.197,90,0.745,91,"Vanuatu Islands"
"2/6/2018","18:52:09 UTC",0.47,126.59,10,3.1,"MLv",6.443,0.832,133,0.374,7,"Northern Molucca Sea"
"2/6/2018","19:07:41 UTC",-0.68,131.49,26,2.3,"MLv",0.726,0.294,299,0.09,6,"Irian Jaya Region, Indonesia"
"2/6/2018","19:08:24 UTC",-0.21,125.64,10,3.2,"MLv",3.485,1.656,121,0.165,7,"Southern Molucca Sea"
"2/6/2018","19:15:31 UTC",24.13,121.83,10,5.3,"Mw(mB)",92.94,0.889,44,1.841,62,"Taiwan"
"2/6/2018","19:36:37 UTC",23.95,121.8,10,4.8,"mb",58.056,1.06,80,1.242,18,"Taiwan"
"2/6/2018","19:58:34 UTC",-0.23,125.63,10,3.5,"MLv",3.751,1.672,127,0.277,6,"Southern Molucca Sea"
"2/6/2018","20:00:29 UTC",-2.8,102.32,174,3.5,"MLv",5.615,0.952,186,0.823,14,"Southern Sumatra, Indonesia"
"2/6/2018","20:53:14 UTC",0.74,98.39,10,2.7,"MLv",0.99,0.593,243,0.338,4,"Northern Sumatra, Indonesia"
"2/6/2018","20:56:24 UTC",24.07,121.74,10,4.9,"mb",93.031,0.925,72,1.639,54,"Taiwan"
"2/6/2018","21:24:17 UTC",-5.27,104.59,78,2.8,"MLv",2.307,0.267,265,0,4,"Southern Sumatra, Indonesia"
"2/6/2018","21:27:32 UTC",-1.34,120.45,20,3.7,"MLv",3.001,1.261,141,1.154,9,"Sulawesi, Indonesia"
"2/6/2018","21:33:26 UTC",-1.04,100.54,86,3.3,"MLv",4.622,0.149,71,0.79,14,"Southern Sumatra, Indonesia"
"2/6/2018","21:44:07 UTC",-7.81,119.01,47,2.8,"MLv",2.815,0.97,138,0.165,8,"Flores Sea"
"2/6/2018","21:54:00 UTC",38.26,72.43,65,4.8,"mb",27.259,4.612,134,1.665,10,"Tajikistan"
"2/6/2018","22:19:36 UTC",-6.26,130.58,10,4.1,"MLv",9.525,1.851,172,0.959,7,"Banda Sea"
"2/6/2018","22:32:52 UTC",0.65,121.74,75,1.9,"MLv",1.066,0.26,165,0.001,4,"Minahassa Peninsula, Sulawesi"
"2/6/2018","23:11:42 UTC",24.03,121.71,11,4.6,"MLv",3.358,0.957,130,0.51,7,"Taiwan"
"2/6/2018","23:24:08 UTC",23.9,121.59,10,3.9,"MLv",2.976,1.072,137,0.366,4,"Taiwan"
"2/6/2018","23:43:52 UTC",24,121.69,10,4.3,"mb",23.59,0.981,103,1.605,17,"Taiwan"
"2/7/2018","02:18:03 UTC",24.04,121.84,10,4.8,"mb",93.022,0.979,73,0.592,38,"Taiwan"
"2/7/2018","03:36:18 UTC",24.01,121.8,10,4.8,"mb",93.065,0.999,74,0.664,43,"Taiwan"
"2/7/2018","04:19:03 UTC",-8.68,116.93,150,4.5,"MLv",14.548,0.074,101,0.486,30,"Sumbawa Region, Indonesia"
"2/7/2018","04:39:18 UTC",23.92,121.63,12,3.9,"MLv",6.669,1.054,138,0.236,7,"Taiwan"
"2/7/2018","04:50:42 UTC",23.97,121.66,23,4.4,"MLv",6.624,1.007,130,0.331,8,"Taiwan"
"2/7/2018","07:23:08 UTC",-22.95,179.44,597,4.8,"mb",62.286,10.654,141,0.456,42,"South of Fiji Islands"
"2/7/2018","10:19:47 UTC",24.14,121.67,10,4.4,"MLv",17.421,0.845,125,0.393,9,"Taiwan"
"2/7/2018","11:13:05 UTC",23.93,121.75,10,4.8,"mb",38.883,1.067,106,0.69,17,"Taiwan"
"2/7/2018","11:57:43 UTC",-0.57,131.26,10,3.5,"MLv",3.959,0.293,227,0.256,8,"Irian Jaya Region, Indonesia"
"2/7/2018","12:03:26 UTC",-20.55,-178.24,567,4.9,"mb",95.254,7.96,114,0.624,47,"Fiji Islands Region"
"2/7/2018","13:06:41 UTC",24.04,121.85,10,4.8,"mb",68.966,0.982,82,1.076,28,"Taiwan"
"2/7/2018","14:19:20 UTC",23.93,121.83,10,4.4,"mb",42.663,1.08,115,1.372,13,"Taiwan"
"2/7/2018","15:21:32 UTC",24.2,121.69,10,5.6,"Mw",34.319,0.795,77,1.474,75,"Taiwan"
"2/7/2018","18:45:22 UTC",-17.87,-178.35,584,5,"mb",76.118,8.081,169,0.921,60,"Fiji Islands Region"
"2/7/2018","19:37:02 UTC",-7.44,128.19,211,4.2,"MLv",10.881,3.125,120,0.694,14,"Banda Sea"
"2/7/2018","20:22:58 UTC",1.46,126.95,103,4.5,"MLv",10.676,0.8,148,0.749,22,"Northern Molucca Sea"
"2/7/2018","20:59:46 UTC",-4.87,144.47,43,4.7,"mb",50.638,4.853,144,1.665,31,"Near N. Coast of New Guinea,"
"2/7/2018","22:28:40 UTC",-10.22,118.76,13,4.8,"mb",18.921,1.691,84,1.094,48,"South of Sumbawa, Indonesia"
"2/7/2018","22:54:48 UTC",-8.14,120.06,177,3.7,"MLv",5.853,1.724,195,0.846,11,"Flores Region, Indonesia"
"2/7/2018","23:43:02 UTC",-7.59,106.68,23,3.9,"MLv",7.446,0.522,102,0.707,23,"Java, Indonesia"
"2/8/2018","00:54:18 UTC",24,121.7,10,4.9,"MLv",32.995,0.99,92,1.426,31,"Taiwan"
"2/8/2018","01:33:27 UTC",-3.11,127.5,14,4.3,"MLv",6.554,0.423,132,1.074,12,"Seram, Indonesia"
"2/8/2018","01:55:08 UTC",-5.65,145.4,118,4.5,"mb",26.332,4.118,227,0.57,10,"Eastern New Guinea Reg., P.N.G."
"2/8/2018","02:29:26 UTC",79.95,2.84,84,5.7,"Mw(mB)",93.865,38.062,145,0.837,36,"Greenland Sea"
"2/8/2018","03:06:06 UTC",24.03,121.69,10,4.7,"MLv",27.106,0.958,74,0.889,23,"Taiwan"
"2/8/2018","03:15:26 UTC",23.98,121.57,10,3.8,"MLv",2.946,0.987,132,0.035,4,"Taiwan"
"2/8/2018","05:49:51 UTC",-9.94,118.76,20,3.4,"MLv",3.123,1.472,204,0.474,5,"Sumbawa Region, Indonesia"
"2/8/2018","07:16:06 UTC",23.98,121.86,10,3.7,"MLv",3.209,1.046,147,0.621,4,"Taiwan"
"2/8/2018","08:31:40 UTC",-9.26,113.71,10,3.6,"MLv",4.038,0.901,227,0.905,10,"South of Java, Indonesia"
"2/8/2018","09:10:49 UTC",-8.88,112.5,38,3.4,"MLv",2.799,0.721,220,0.545,11,"Java, Indonesia"
"2/8/2018","09:20:46 UTC",-8.6,118.25,157,2.9,"MLv",3.751,0.116,112,0.814,8,"Sumbawa Region, Indonesia"
"2/8/2018","09:52:48 UTC",4.68,96.23,10,5,"Mw(mB)",81.304,0.449,62,1.924,99,"Northern Sumatra, Indonesia"
"2/8/2018","09:55:44 UTC",-9.21,119.01,27,3.6,"MLv",5.581,0.988,155,0.635,13,"Sumba Region, Indonesia"
"2/8/2018","10:11:27 UTC",-0.77,98.55,12,3.5,"MLv",2.464,0.758,188,0.595,6,"Southern Sumatra, Indonesia"
"2/8/2018","11:03:59 UTC",52.53,-179.57,196,5.5,"Mw(mB)",95.436,34.878,213,0.726,84,"Andreanof Islands, Aleutian Islands"
"2/8/2018","11:41:46 UTC",-8.31,110.33,75,3.4,"MLv",3.786,0.442,193,0.537,18,"Java, Indonesia"
"2/8/2018","12:53:54 UTC",-1.01,99.78,91,3.1,"MLv",2.514,0.692,164,0.191,6,"Southern Sumatra, Indonesia"
"2/8/2018","16:01:38 UTC",-9.98,118.84,20,3.6,"MLv",4.799,1.554,199,0.793,16,"Sumbawa Region, Indonesia"
"2/8/2018","16:15:30 UTC",-2.32,121.48,10,2.4,"MLv",1.81,0.639,201,0.623,6,"Sulawesi, Indonesia"
"2/8/2018","18:28:14 UTC",-0.25,124.55,29,3.2,"MLv",2.977,0.996,105,1.374,12,"Southern Molucca Sea"
"2/8/2018","18:29:52 UTC",-3.25,127.95,44,3.1,"MLv",4.068,0.445,172,1.541,14,"Seram, Indonesia"
"2/8/2018","18:33:33 UTC",-6.2,153.22,11,4.8,"mb",85.127,2.261,144,2.289,30,"New Britain Region, P.N.G."
"2/8/2018","18:42:24 UTC",-5.79,105.57,19,3.2,"MLv",2.65,0.641,173,1.094,14,"Sunda Strait, Indonesia"
"2/8/2018","20:14:09 UTC",0.78,126.33,18,3.8,"MLv",4.642,1.034,106,0.852,14,"Northern Molucca Sea"
"2/8/2018","20:28:22 UTC",-8.43,117.87,10,2.8,"MLv",2.655,0.409,183,0.566,8,"Sumbawa Region, Indonesia"
"2/8/2018","20:55:31 UTC",-10.1,118.88,16,3,"MLv",4.908,1.67,210,0.577,14,"South of Sumbawa, Indonesia"
"2/8/2018","20:56:33 UTC",30.17,87.43,41,4.5,"mb",23.226,6.029,145,1.506,14,"Xizang"
"2/8/2018","21:12:06 UTC",-8.63,123.36,122,3.9,"MLv",8.774,0.498,114,0.966,17,"Flores Region, Indonesia"
"2/8/2018","21:19:47 UTC",-37.68,-73.68,187,5.1,"mb",126.631,48.717,133,0.639,11,"Near Coast of Central Chile"
"2/8/2018","21:32:41 UTC",-6.27,103.77,10,3.1,"MLv",1.741,1.035,257,1.115,6,"Southwest of Sumatra, Indonesia"
"2/8/2018","22:45:00 UTC",-8.79,124.01,10,2.7,"MLv",2.724,0.86,127,0.69,10,"Timor Region"
"2/8/2018","23:02:05 UTC",-8.45,105.24,35,3.9,"MLv",5.254,1.938,147,0.75,22,"South of Java, Indonesia"
"2/8/2018","23:39:47 UTC",-10.06,118.8,18,3.2,"MLv",5.395,1.588,206,1.024,14,"South of Sumbawa, Indonesia"
"2/8/2018","23:39:56 UTC",24.4,121.81,30,4.6,"mb",21.962,0.641,104,0.551,14,"Taiwan"
"2/9/2018","02:22:33 UTC",-2.95,127.49,10,4.3,"MLv",10.47,0.482,73,0.788,21,"Ceram Sea"
"2/9/2018","03:02:31 UTC",1.69,95.34,70,4.4,"MLv",6.439,1.22,249,0.897,18,"Off West Coast of Northern Sumatra"
"2/9/2018","03:34:43 UTC",-0.09,123.73,96,3.8,"MLv",3.809,0.705,95,0.835,11,"Minahassa Peninsula, Sulawesi"
"2/9/2018","04:02:12 UTC",-3.03,127.63,22,3.9,"MLv",6.608,0.572,125,0.833,18,"Seram, Indonesia"
"2/9/2018","04:05:45 UTC",-7.77,117.2,17,3.2,"MLv",4.568,1.016,121,0.17,10,"Bali Sea"
"2/9/2018","04:13:55 UTC",-2.93,100.75,38,4,"MLv",8.214,0.682,134,0.843,15,"Southern Sumatra, Indonesia"
"2/9/2018","04:19:01 UTC",-7.75,117.25,17,4,"MLv",4.534,1.048,112,0.745,16,"Bali Sea"
"2/9/2018","06:07:17 UTC",-3.91,130.44,126,3.6,"MLv",3.397,0.799,135,0.767,9,"Seram, Indonesia"
"2/9/2018","06:25:56 UTC",-0.26,123.76,112,3.9,"MLv",4.463,0.856,100,0.935,18,"Minahassa Peninsula, Sulawesi"
"2/9/2018","07:17:01 UTC",-8.93,113.68,14,4.2,"MLv",5.303,0.648,193,0.944,26,"Java, Indonesia"
"2/9/2018","09:22:58 UTC",34,136.31,375,5,"mb",48.666,8.546,191,0.937,17,"Western Honshu, Japan"
"2/9/2018","09:24:32 UTC",-2.44,121.41,10,4,"MLv",6.341,0.544,91,0.982,20,"Sulawesi, Indonesia"
"2/9/2018","10:54:13 UTC",-2.61,126.76,10,2.8,"MLv",2.09,0.713,154,0.91,6,"Ceram Sea"
"2/9/2018","11:00:34 UTC",-6.04,104.61,67,3.8,"MLv",4.528,0.528,119,0.684,17,"Sunda Strait, Indonesia"
"2/9/2018","11:21:54 UTC",23.99,121.61,10,3.7,"MLv",2.979,0.987,134,0.539,7,"Taiwan"
"2/9/2018","11:43:55 UTC",-17.9,-178.63,546,5.4,"Mw(mB)",147.232,8.34,121,1.022,155,"Fiji Islands Region"
"2/9/2018","11:48:07 UTC",-0.19,123.43,137,3.8,"MLv",4.097,0.938,92,1.006,13,"Minahassa Peninsula, Sulawesi"
"2/9/2018","12:54:08 UTC",-1.71,99.33,78,4.2,"MLv",7.076,0.447,179,0.918,17,"Southern Sumatra, Indonesia"
"2/9/2018","13:20:49 UTC",-2.89,127.33,70,3.6,"MLv",6.288,0.415,92,0.557,16,"Ceram Sea"
"2/9/2018","13:39:36 UTC",-9.11,123.85,72,2.1,"MLv",2.16,0.765,132,0.316,8,"Timor Region"
"2/9/2018","14:05:54 UTC",19.99,-103.83,10,5.5,"Mw(mB)",151.469,17.618,187,0.378,14,"Jalisco, Mexico"
"2/9/2018","14:25:25 UTC",-10.37,124.61,24,3.8,"MLv",7.795,0.697,138,0.937,18,"Timor Region"
"2/9/2018","14:45:47 UTC",23.98,121.76,10,4.2,"mb",46.726,1.018,142,0.801,12,"Taiwan"
"2/9/2018","14:58:07 UTC",22.51,101.04,10,4.5,"mb",24.516,2.358,236,0.946,17,"Myanmar-China Border Region"
"2/9/2018","16:21:17 UTC",-7.57,128.37,114,3.9,"M",8.064,3.782,139,0.215,7,"Banda Sea"
"2/9/2018","16:47:31 UTC",-8.77,111.81,43,3.6,"MLv",5.017,0.883,197,0.826,17,"Java, Indonesia"
"2/9/2018","16:59:42 UTC",-9.49,124.08,55,2.7,"MLv",2.468,0.327,142,0.419,11,"Timor Region"
"2/9/2018","17:43:38 UTC",18.55,-62.04,56,5.1,"mb",169.609,23.543,70,0.534,20,"Leeward Islands"
"2/9/2018","18:43:10 UTC",23.98,121.9,10,4.4,"mb",47.508,1.056,85,0.893,16,"Taiwan"
"2/9/2018","18:54:59 UTC",-6.82,125.12,530,4.1,"mb",12.423,1.42,36,0.865,40,"Banda Sea"
"2/9/2018","19:37:50 UTC",-2.63,105.01,10,4,"MLv",2.953,0.408,122,0.975,11,"Southern Sumatra, Indonesia"
"2/9/2018","19:39:38 UTC",1.24,125.08,41,3.2,"MLv",4.298,0.167,215,0.144,7,"Northern Molucca Sea"
"2/9/2018","19:45:30 UTC",-1.26,120.76,10,3,"MLv",5.872,1.268,98,0.867,7,"Sulawesi, Indonesia"
"2/9/2018","19:48:04 UTC",22.64,121.17,19,4,"MLv",19.311,0.195,107,0.862,12,"Taiwan Region"
"2/9/2018","19:54:49 UTC",14.45,94.7,120,3.9,"mb",11.114,4.288,256,0.891,13,"Andaman Islands, India Region"
"2/9/2018","19:55:10 UTC",51.63,177.44,10,5.5,"mb",73.801,33.383,146,0.518,15,"Rat Islands, Aleutian Islands"
"2/9/2018","19:56:43 UTC",-5.43,103.66,39,3.7,"MLv",4.503,0.572,155,0.535,19,"Southern Sumatra, Indonesia"
"2/9/2018","20:08:42 UTC",-5.98,104.13,10,3.5,"MLv",1.99,0.581,250,0.353,8,"Southern Sumatra, Indonesia"
"2/9/2018","20:17:44 UTC",-7.58,128.23,151,4.8,"MLv",10.422,3.066,89,1.044,29,"Banda Sea"
"2/9/2018","20:34:10 UTC",-9.45,122.81,26,2.7,"MLv",5.011,0.987,175,0.51,10,"Savu Sea"
"2/9/2018","21:01:09 UTC",-8.1,107.47,10,2.5,"MLv",1.633,0.656,248,0.714,8,"Java, Indonesia"
"2/9/2018","21:07:37 UTC",-10.11,124.46,10,2.5,"MLv",3.053,0.404,275,0.392,7,"Timor Region"
"2/9/2018","21:11:30 UTC",0.84,124.18,255,3,"MLv",3.631,0.328,144,0.489,12,"Minahassa Peninsula, Sulawesi"
"2/9/2018","21:22:11 UTC",0.96,126.05,10,3.5,"MLv",3.684,1.178,211,0.6,7,"Northern Molucca Sea"
"2/9/2018","21:26:16 UTC",24.03,121.59,25,3.4,"MLv",2.95,0.944,130,0.351,7,"Taiwan"
"2/9/2018","21:27:44 UTC",-0.98,123.95,48,3,"MLv",3.788,1.181,244,0.935,9,"Minahassa Peninsula, Sulawesi"
"2/9/2018","21:38:24 UTC",-6.85,110.48,10,2.9,"MLv",2.387,0.196,162,0.931,11,"Java, Indonesia"
"2/9/2018","23:59:23 UTC",-21.31,-179.25,607,5.3,"mb",50.543,9.032,116,0.665,42,"Fiji Islands Region"
"2/10/2018","00:31:19 UTC",-9.13,117.15,92,5.2,"mb",35.47,0.472,123,0.981,53,"Sumbawa Region, Indonesia"
"2/10/2018","04:56:46 UTC",-7.47,106.35,26,3.5,"MLv",3.068,0.507,191,1.071,13,"Java, Indonesia"
"2/10/2018","07:02:08 UTC",-2.44,100.44,48,3.4,"MLv",1.519,0.534,142,0.245,6,"Southern Sumatra, Indonesia"
"2/10/2018","07:48:49 UTC",24.15,121.81,10,4.4,"MLv",38.76,0.866,133,0.574,5,"Taiwan"
"2/10/2018","10:40:19 UTC",-0.77,131.13,10,3.2,"MLv",2.419,0.158,168,0.113,7,"Irian Jaya Region, Indonesia"
"2/10/2018","13:02:25 UTC",-8.92,110.36,10,3.6,"MLv",3.778,1.018,213,1.162,13,"Java, Indonesia"
"2/10/2018","14:18:36 UTC",-0.06,97.36,10,3.1,"MLv",3.153,0.783,243,0.661,6,"Southwest of Sumatra, Indonesia"
"2/10/2018","14:32:25 UTC",0.93,126.85,15,4.1,"MLv",8.055,0.543,185,0.629,14,"Northern Molucca Sea"
"2/10/2018","15:15:44 UTC",-1.69,132.61,10,2.9,"MLv",2.196,1.268,250,0.745,7,"Irian Jaya Region, Indonesia"
"2/10/2018","15:27:31 UTC",-6.53,150.15,37,4.6,"mb",42.178,3.071,136,0.946,22,"New Britain Region, P.N.G."
"2/10/2018","16:08:31 UTC",18.45,145.76,215,5,"mb",87.273,4.906,99,0.683,89,"Mariana Islands"
"2/10/2018","19:01:22 UTC",4.46,123.21,546,4.2,"mb",29.619,2.439,95,0.733,35,"Celebes Sea"
"2/10/2018","20:03:04 UTC",36.12,129.42,10,5,"mb",71.839,15.008,209,0.731,29,"South Korea"
"2/10/2018","22:50:48 UTC",-3.87,151.85,275,5.9,"Mw(mB)",120.987,0.444,48,1.096,188,"New Ireland Region, P.N.G."
"2/11/2018","00:36:19 UTC",-7.17,105.96,29,3.5,"MLv",4.582,0.611,111,0.358,13,"Java, Indonesia"
"2/11/2018","00:38:18 UTC",-9.51,124.12,72,3.5,"MLv",8.667,0.286,88,0.417,14,"Timor Region"
"2/11/2018","01:05:39 UTC",-8.73,111.6,17,3.7,"MLv",6.119,1.001,162,0.603,15,"Java, Indonesia"
"2/11/2018","02:19:36 UTC",-8.12,118.54,189,3,"MLv",4.358,0.443,197,0.44,7,"Sumbawa Region, Indonesia"
"2/11/2018","04:11:14 UTC",-16.94,-76.26,10,5.3,"mb",88.046,4.96,132,0.485,8,"Off Coast of Peru"
"2/11/2018","04:35:58 UTC",-7.16,106.06,32,3.1,"MLv",3.29,0.52,178,0.541,8,"Java, Indonesia"
"2/11/2018","05:51:43 UTC",-5.76,153.35,10,4.4,"mb",29.7,1.956,223,0.889,12,"New Ireland Region, P.N.G."
"2/11/2018","06:48:52 UTC",-6.76,108.5,265,4.6,"mb",13.526,0.716,153,0.754,32,"Java, Indonesia"
"2/11/2018","06:57:40 UTC",-0.13,123,146,3.5,"MLv",4.529,0.93,84,0.378,10,"Minahassa Peninsula, Sulawesi"
"2/11/2018","07:05:24 UTC",2.13,128.38,78,5,"M",63.969,1.69,155,0.763,54,"Halmahera, Indonesia"
"2/11/2018","07:30:57 UTC",33.11,142.23,10,5.1,"mb",58.76,18.892,220,0.803,9,"Off East Coast of Honshu, Japan"
"2/11/2018","09:02:47 UTC",-10,118.81,10,3,"MLv",4.829,1.549,206,0.396,6,"South of Sumbawa, Indonesia"
"2/11/2018","09:20:23 UTC",-8.4,116.64,285,3.6,"MLv",4.292,0.419,172,0.578,9,"Sumbawa Region, Indonesia"
"2/11/2018","13:18:54 UTC",-8.3,120.28,189,3.5,"MLv",4.601,1.467,93,0.283,11,"Flores Region, Indonesia"
"2/11/2018","14:38:46 UTC",-2.44,120.96,10,3.1,"MLv",3.686,0.122,172,0.73,7,"Sulawesi, Indonesia"
"2/11/2018","15:01:09 UTC",-0.55,121.82,10,2.4,"MLv",2.187,1.022,122,0.536,7,"Minahassa Peninsula, Sulawesi"
"2/11/2018","15:51:14 UTC",-0.14,123.33,114,4.4,"MLv",9.39,0.967,83,0.863,20,"Minahassa Peninsula, Sulawesi"
"2/11/2018","16:08:46 UTC",-5.08,102.38,18,2.7,"MLv",2.15,0.29,154,0.016,7,"Southern Sumatra, Indonesia"
"2/11/2018","16:38:12 UTC",-20.9,-179.21,594,5.2,"mb",89.317,8.913,114,0.79,67,"Fiji Islands Region"
"2/11/2018","17:33:32 UTC",-9.61,118.26,20,2.4,"MLv",3.494,0.915,226,0.109,6,"Sumbawa Region, Indonesia"
"2/11/2018","18:16:26 UTC",-8.91,114.59,52,2.4,"MLv",3.153,0.611,210,0.701,10,"Bali Region, Indonesia"
"2/11/2018","18:48:41 UTC",-0.56,121.89,12,2.5,"MLv",3.225,1.004,106,0.041,6,"Minahassa Peninsula, Sulawesi"
"2/11/2018","19:14:30 UTC",-9.62,113.9,25,2.6,"MLv",3.076,1.175,268,0.085,6,"South of Java, Indonesia"
"2/11/2018","19:20:32 UTC",1.52,126.56,10,3.5,"MLv",4.558,1.098,158,0.686,9,"Northern Molucca Sea"
"2/11/2018","19:57:49 UTC",2.87,126.61,45,4.4,"MLv",6.092,1.351,181,0.575,13,"Northern Molucca Sea"
"2/11/2018","20:05:26 UTC",-2.64,126.04,10,3.7,"MLv",6.221,1.21,177,0.883,8,"Ceram Sea"
"2/11/2018","21:06:40 UTC",-31.33,-178.38,62,5.2,"mb",124.282,9.069,229,0.919,22,"Kermadec Islands Region"
"2/11/2018","23:14:18 UTC",13.72,146.35,36,6.2,"Mw(mB)",137.899,1.442,48,1.391,187,"South of Mariana Islands"
"2/12/2018","00:44:50 UTC",-8.5,108.66,62,2.7,"MLv",1.937,0.737,235,0.568,9,"Java, Indonesia"
"2/12/2018","00:52:34 UTC",6.19,133.67,22,5,"Mw(mB)",47.337,7.145,172,0.899,53,"W. Caroline Islands, Micronesia"
"2/12/2018","01:10:31 UTC",-8.3,117.97,158,3,"MLv",3.786,0.389,207,0.267,9,"Sumbawa Region, Indonesia"
"2/12/2018","02:26:11 UTC",24,121.72,10,3.7,"MLv",3.076,0.988,211,0.064,5,"Taiwan"
